LLLLLLL	0.9188339240253581
ULLLLLL	0.0309738930764239
UUUUUUU	0.023061947786152847
ULLLULL	0.0018719113462786403
UUUULLL	0.0012229820795687117
ULLULLL	0.001148105625717566
LLLLLLU	0.000948435082114511
UULLLLL	0.0009234762641641292
UUULLLL	0.0008735586282633655
ULLLLLU	0.0006738880846603105
LLLLLUU	0.0006239704487595467
LLLULLL	0.0005490939949084012
LLLULLU	0.0004991763590076374
LLLLUUU	0.0004742175410572555
UUULUUU	0.00044925872310687366
ULLLLUL	0.0004242999051564918
UUUUULL	0.0003993410872061099
LUUUUUU	0.00037438226925572805
ULLULLU	0.00037438226925572805
ULULLLL	0.00037438226925572805
ULULULU	0.0003494234513053462
LLLLULL	0.0003244646333549643
ULLLLUU	0.0003244646333549643
LLULLLL	0.00029950581540458244
UULLLUU	0.0002745469974542006
LLLLLUL	0.0002745469974542006
LULLLLL	0.0002745469974542006
ULLLUUU	0.0002745469974542006
LLLUUUU	0.0002495881795038187
LULUULU	0.0002495881795038187
UULLUUU	0.0002495881795038187
LUULUUU	0.00022462936155343683
UUULULL	0.00022462936155343683
UUUUUUL	0.00022462936155343683
ULLUULL	0.00022462936155343683
UULULUL	0.00019967054360305495
UULUUUL	0.00019967054360305495
LLLLUUL	0.00019967054360305495
LULULUL	0.00019967054360305495
ULLULUU	0.00019967054360305495
ULLLUUL	0.00019967054360305495
UUULLLU	0.00019967054360305495
UULUUUU	0.00019967054360305495
ULUULUU	0.00019967054360305495
UUULUUL	0.00019967054360305495
UULLUUL	0.0001747117256526731
UUULULU	0.0001747117256526731
LLUULLU	0.0001747117256526731
LLLUULL	0.0001747117256526731
ULULLUL	0.0001747117256526731
UUUUULU	0.0001747117256526731
ULLUUUL	0.0001747117256526731
ULLUUUU	0.0001747117256526731
UULLLLU	0.0001747117256526731
ULULUUL	0.0001747117256526731
ULULUUU	0.0001747117256526731
ULUUUUL	0.0001747117256526731
LUUULUU	0.00014975290770229122
ULUUULU	0.00014975290770229122
ULUULLL	0.00014975290770229122
LLULULU	0.00014975290770229122
LLLUULU	0.00014975290770229122
LLUULUL	0.00014975290770229122
UULULLL	0.00014975290770229122
UUUULLU	0.00014975290770229122
LLLULUU	0.00014975290770229122
LLUUUUU	0.00014975290770229122
LULUUUU	0.00014975290770229122
LUULLLL	0.00012479408975190934
UUULLUL	0.00012479408975190934
LUULUUL	0.00012479408975190934
LULLULL	0.00012479408975190934
UUULLUU	0.00012479408975190934
ULLLULU	0.00012479408975190934
LLULUUU	0.00012479408975190934
LUUUULU	0.00012479408975190934
LLLUUUL	0.00012479408975190934
LUUULLL	0.00012479408975190934
UULULUU	0.00012479408975190934
ULUULLU	0.00012479408975190934
ULULULL	0.00012479408975190934
ULUULUL	0.00012479408975190934
LLLULUL	0.00012479408975190934
LULULUU	0.00012479408975190934
UULLULU	9.983527180152747e-05
LUULLUL	9.983527180152747e-05
ULULLUU	9.983527180152747e-05
LUULULU	9.983527180152747e-05
LLULLUU	9.983527180152747e-05
UULLULL	9.983527180152747e-05
ULULLLU	9.983527180152747e-05
UUUULUU	9.983527180152747e-05
ULLUULU	9.983527180152747e-05
LULULLU	9.983527180152747e-05
LLLLULU	9.983527180152747e-05
LUUULUL	9.983527180152747e-05
LULULLL	9.983527180152747e-05
LULLLLU	7.487645385114561e-05
LULUULL	7.487645385114561e-05
ULUUUUU	7.487645385114561e-05
LUUUULL	7.487645385114561e-05
UUUULUL	7.487645385114561e-05
LULLUUU	7.487645385114561e-05
LLUULLL	7.487645385114561e-05
LUUUUUL	7.487645385114561e-05
LUULLLU	7.487645385114561e-05
ULUUULL	7.487645385114561e-05
UULLLUL	7.487645385114561e-05
UULUULL	7.487645385114561e-05
UULULLU	7.487645385114561e-05
LULLLUL	7.487645385114561e-05
LLUUULU	7.487645385114561e-05
LLULLLU	7.487645385114561e-05
LUULULL	4.991763590076374e-05
UULUULU	4.991763590076374e-05
LULUUUL	4.991763590076374e-05
LLUUULL	4.991763590076374e-05
LUULLUU	4.991763590076374e-05
LUUULLU	4.991763590076374e-05
ULLULUL	4.991763590076374e-05
LLUUUUL	4.991763590076374e-05
LLULLUL	4.991763590076374e-05
LLULULL	4.991763590076374e-05
LLUULUU	4.991763590076374e-05
LULLLUU	2.495881795038187e-05
LLULUUL	2.495881795038187e-05
LULLULU	2.495881795038187e-05
LULLUUL	2.495881795038187e-05
