9	179350
8	167187
10	140779
7	113251
11	111639
12	95295
6	75125
13	75034
14	54621
5	42159
15	36714
16	24814
17	17157
4	13264
18	12075
-1	10885
19	9243
20	7031
21	5114
22	3498
23	2444
3	2213
24	1802
25	1347
26	1082
27	886
28	712
29	487
30	392
31	283
2	261
32	228
33	153
34	112
35	90
36	75
37	67
38	45
40	37
39	31
1	24
41	22
42	13
44	10
45	8
43	6
47	5
46	5
49	4
48	3
50	1
52	1
